match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,19.1,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,19.2,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,19.3,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,19.4,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,19.5,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,19.6,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,0.1,CSK,MI,Ruturaj Gaikwad,Devon Conway,Piyush Chawla,1,0,,,,,,caught and bowled,Ruturaj Gaikwad,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,0.2,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,0.3,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,0.4,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,1,1,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,0.4,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,0.5,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,1,1,,1,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,0.5,CSK,MI,Devon Conway,Ajinkya Rahane,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,0.6,CSK,MI,Devon Conway,Ajinkya Rahane,Piyush Chawla,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,1.1,CSK,MI,Ajinkya Rahane,Devon Conway,Jasprit Bumrah,1,0,,,,,,bowled,Ajinkya Rahane,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,1.2,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,1.3,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,1.4,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,1.5,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,1.6,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,4,1,,1,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,1.6,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,2.1,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,2.2,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,2.3,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,2.4,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,2.5,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,2.6,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,3.1,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,3.2,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,1,1,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,3.2,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,3.3,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,3.4,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,3.5,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,3.6,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,4.1,CSK,MI,Devon Conway,Shivam Dube,Tim David,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,4.2,CSK,MI,Devon Conway,Shivam Dube,Tim David,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,4.3,CSK,MI,Devon Conway,Shivam Dube,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,4.4,CSK,MI,Devon Conway,Shivam Dube,Tim David,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,4.5,CSK,MI,Shivam Dube,Devon Conway,Tim David,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,4.6,CSK,MI,Devon Conway,Shivam Dube,Tim David,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,5.1,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,6,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,5.2,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,5.3,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,5.4,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,5.5,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,5.6,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,6.1,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,6.2,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,6.3,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,6.4,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,6.5,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,6.6,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,7.1,CSK,MI,Devon Conway,Shivam Dube,Akash Madhwal,4,1,,1,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,7.1,CSK,MI,Devon Conway,Shivam Dube,Akash Madhwal,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,7.2,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,7.3,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,7.4,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,7.5,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,7.6,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,8.1,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,8.2,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,8.3,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,8.4,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,8.5,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,8.6,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,9.1,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,9.2,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,9.3,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,6,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,9.4,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,9.5,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,9.6,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,10.1,CSK,MI,Shivam Dube,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,10.2,CSK,MI,Shivam Dube,Devon Conway,Tim David,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,10.3,CSK,MI,Shivam Dube,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,10.4,CSK,MI,Shivam Dube,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,10.5,CSK,MI,Shivam Dube,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,10.6,CSK,MI,Shivam Dube,Devon Conway,Tim David,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,11.1,CSK,MI,Devon Conway,Shivam Dube,Gerald Coetzee,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,11.2,CSK,MI,Devon Conway,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,11.3,CSK,MI,Devon Conway,Shivam Dube,Gerald Coetzee,6,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,11.4,CSK,MI,Devon Conway,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,11.5,CSK,MI,Devon Conway,Shivam Dube,Gerald Coetzee,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,11.6,CSK,MI,Devon Conway,Shivam Dube,Gerald Coetzee,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,12.1,CSK,MI,Shivam Dube,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,12.2,CSK,MI,Shivam Dube,Devon Conway,Hardik Pandya,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,12.3,CSK,MI,Shivam Dube,Devon Conway,Hardik Pandya,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,12.4,CSK,MI,Shivam Dube,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,12.5,CSK,MI,Shivam Dube,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,12.6,CSK,MI,Shivam Dube,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,13.1,CSK,MI,Devon Conway,Shivam Dube,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,13.2,CSK,MI,Devon Conway,Shivam Dube,Akash Madhwal,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,13.3,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,bowled,Shivam Dube,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,13.4,CSK,MI,Ravindra Jadeja,Devon Conway,Akash Madhwal,0,1,1,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,13.4,CSK,MI,Ravindra Jadeja,Devon Conway,Akash Madhwal,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,13.5,CSK,MI,Devon Conway,Ravindra Jadeja,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,13.6,CSK,MI,Devon Conway,Ravindra Jadeja,Akash Madhwal,4,1,,1,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,13.6,CSK,MI,Devon Conway,Ravindra Jadeja,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,14.1,CSK,MI,Ravindra Jadeja,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,14.2,CSK,MI,Ravindra Jadeja,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,14.3,CSK,MI,Ravindra Jadeja,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,14.4,CSK,MI,Ravindra Jadeja,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,14.5,CSK,MI,Ravindra Jadeja,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,14.6,CSK,MI,Ravindra Jadeja,Devon Conway,Tim David,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,15.1,CSK,MI,Ravindra Jadeja,Devon Conway,Hardik Pandya,4,1,,1,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,15.1,CSK,MI,Ravindra Jadeja,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,15.2,CSK,MI,Ravindra Jadeja,Devon Conway,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,15.3,CSK,MI,Devon Conway,Ravindra Jadeja,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,15.4,CSK,MI,Ravindra Jadeja,Devon Conway,Hardik Pandya,2,1,,1,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,15.4,CSK,MI,Ravindra Jadeja,Devon Conway,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,15.5,CSK,MI,Devon Conway,Ravindra Jadeja,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,15.6,CSK,MI,Ravindra Jadeja,Devon Conway,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,16.1,CSK,MI,Ravindra Jadeja,Devon Conway,Akash Madhwal,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,16.2,CSK,MI,Devon Conway,Ravindra Jadeja,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,16.3,CSK,MI,Devon Conway,Ravindra Jadeja,Akash Madhwal,0,0,,,,,,caught and bowled,Devon Conway,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,16.4,CSK,MI,MS Dhoni,Ravindra Jadeja,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,16.5,CSK,MI,MS Dhoni,Ravindra Jadeja,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,2,16.6,CSK,MI,MS Dhoni,Ravindra Jadeja,Akash Madhwal,4,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,0.1,CSK,MI,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,0.2,CSK,MI,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,0.3,CSK,MI,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,6,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,0.4,CSK,MI,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,0.5,CSK,MI,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,0.6,CSK,MI,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,1.1,CSK,MI,Devon Conway,Ruturaj Gaikwad,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,1.2,CSK,MI,Devon Conway,Ruturaj Gaikwad,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,1.3,CSK,MI,Devon Conway,Ruturaj Gaikwad,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,1.4,CSK,MI,Devon Conway,Ruturaj Gaikwad,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,1.5,CSK,MI,Devon Conway,Ruturaj Gaikwad,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,1.6,CSK,MI,Devon Conway,Ruturaj Gaikwad,Akash Madhwal,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,2.1,CSK,MI,Devon Conway,Ruturaj Gaikwad,Tim David,1,1,,1,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,2.1,CSK,MI,Ruturaj Gaikwad,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,2.2,CSK,MI,Ruturaj Gaikwad,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,2.3,CSK,MI,Ruturaj Gaikwad,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,2.4,CSK,MI,Ruturaj Gaikwad,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,2.5,CSK,MI,Ruturaj Gaikwad,Devon Conway,Tim David,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,2.6,CSK,MI,Ruturaj Gaikwad,Devon Conway,Tim David,6,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,3.1,CSK,MI,Devon Conway,Ruturaj Gaikwad,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,3.2,CSK,MI,Devon Conway,Ruturaj Gaikwad,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,3.3,CSK,MI,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,6,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,3.4,CSK,MI,Ruturaj Gaikwad,Devon Conway,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,3.5,CSK,MI,Devon Conway,Ruturaj Gaikwad,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,3.6,CSK,MI,Devon Conway,Ruturaj Gaikwad,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,4.1,CSK,MI,Devon Conway,Ruturaj Gaikwad,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,4.2,CSK,MI,Devon Conway,Ruturaj Gaikwad,Akash Madhwal,1,0,,,,,,stumped,Devon Conway,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,4.3,CSK,MI,Ajinkya Rahane,Ruturaj Gaikwad,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,4.4,CSK,MI,Ajinkya Rahane,Ruturaj Gaikwad,Akash Madhwal,4,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,4.5,CSK,MI,Ajinkya Rahane,Ruturaj Gaikwad,Akash Madhwal,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,4.6,CSK,MI,Ruturaj Gaikwad,Ajinkya Rahane,Akash Madhwal,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,5.1,CSK,MI,Ajinkya Rahane,Ruturaj Gaikwad,Gerald Coetzee,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,5.2,CSK,MI,Ruturaj Gaikwad,Ajinkya Rahane,Gerald Coetzee,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,5.3,CSK,MI,Ruturaj Gaikwad,Ajinkya Rahane,Gerald Coetzee,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,5.4,CSK,MI,Ajinkya Rahane,Ruturaj Gaikwad,Gerald Coetzee,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,5.5,CSK,MI,Ajinkya Rahane,Ruturaj Gaikwad,Gerald Coetzee,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,5.6,CSK,MI,Ajinkya Rahane,Ruturaj Gaikwad,Gerald Coetzee,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,6.1,CSK,MI,Ruturaj Gaikwad,Ajinkya Rahane,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,6.2,CSK,MI,Ruturaj Gaikwad,Ajinkya Rahane,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,6.3,CSK,MI,Ruturaj Gaikwad,Ajinkya Rahane,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,6.4,CSK,MI,Ajinkya Rahane,Ruturaj Gaikwad,Hardik Pandya,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,6.5,CSK,MI,Ruturaj Gaikwad,Ajinkya Rahane,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,6.6,CSK,MI,Ruturaj Gaikwad,Ajinkya Rahane,Hardik Pandya,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,7.1,CSK,MI,Ajinkya Rahane,Ruturaj Gaikwad,Jasprit Bumrah,0,0,,,,,,caught and bowled,Ajinkya Rahane,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,7.2,CSK,MI,Shivam Dube,Ruturaj Gaikwad,Jasprit Bumrah,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,7.3,CSK,MI,Shivam Dube,Ruturaj Gaikwad,Jasprit Bumrah,1,0,,,,,,caught and bowled,Shivam Dube,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,7.4,CSK,MI,Ravindra Jadeja,Ruturaj Gaikwad,Jasprit Bumrah,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,7.5,CSK,MI,Ruturaj Gaikwad,Ravindra Jadeja,Jasprit Bumrah,2,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,7.6,CSK,MI,Ruturaj Gaikwad,Ravindra Jadeja,Jasprit Bumrah,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,8.1,CSK,MI,Ruturaj Gaikwad,Ravindra Jadeja,Piyush Chawla,0,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,8.2,CSK,MI,Ruturaj Gaikwad,Ravindra Jadeja,Piyush Chawla,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,8.3,CSK,MI,Ravindra Jadeja,Ruturaj Gaikwad,Piyush Chawla,6,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,8.4,CSK,MI,Ravindra Jadeja,Ruturaj Gaikwad,Piyush Chawla,1,0,,,,,,,,,
1002,2025,2025-04-01,M. Chinnaswamy Stadium,1,8.5,CSK,MI,Ruturaj Gaikwad,Ravindra Jadeja,Piyush Chawla,0,0,,,,,,,,,
